@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureKNN numeric

@data

nursey,4,2,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1716,11664,1296,1282,14,0,98.919753,1.080247,0,0.984106,0.083118,0.140986,30.44283,38.159664,2223.268119,460.939411,1762.328708,1.715485,0.355663,1.359822,1762.328708,1.359822,102591.905826,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.989198,0.005308,0.994692,0.010802,0.98954,0.989198,0.988254,0.985739,0.999781,0.999509,0.939792,0.989198,0,10.663,0,10.171875,0,10171.875,1182570,1180677,133509,100,54.197531,?,1
nursey,4,3,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1717,11664,1296,1279,17,0,98.688272,1.311728,0,0.980709,0.08762,0.149029,32.091956,40.336789,2223.268119,492.111742,1731.156377,1.715485,0.379716,1.335769,1731.156377,1.335769,100777.245023,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.986883,0.006327,0.993673,0.013117,0.987105,0.986883,0.986108,0.982191,0.999332,0.998458,0.943223,0.986883,0.001,10.369,0.015625,9.796875,15.625,9796.875,1182570,1180677,133509,100,54.228395,?,1
nursey,4,4,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1717,11664,1296,1281,15,0,98.842593,1.157407,0,0.982978,0.084324,0.143799,30.88448,38.921168,2223.268119,470.137564,1753.130555,1.715485,0.36276,1.352724,1753.130555,1.352724,102056.446138,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.988426,0.005628,0.994372,0.011574,0.988678,0.988426,0.987651,0.984479,0.999607,0.99913,0.944427,0.988426,0.002,9.905,0,9.71875,0,9718.75,1182586,1180677,133509,100,54.04321,?,1
nursey,4,5,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1717,11664,1296,1276,20,0,98.45679,1.54321,0,0.977265,0.086462,0.146969,31.667519,39.779228,2223.268119,485.095406,1738.172713,1.715485,0.374302,1.341183,1738.172713,1.341183,101185.692837,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.984568,0.007494,0.992506,0.015432,0.984996,0.984568,0.982721,0.979142,0.999267,0.998392,0.913005,0.984568,0.001,12.869,0,12.109375,0,12109.375,1182578,1180677,133509,100,54.830247,?,1
nursey,4,6,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1717,11664,1296,1267,29,0,97.762346,2.237654,0,0.967,0.088091,0.151268,32.264294,40.942744,2223.268119,497.492291,1725.775828,1.715485,0.383868,1.331617,1725.775828,1.331617,100464.022633,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.977623,0.010817,0.989183,0.022377,0.978326,0.977623,0.974888,0.96902,0.998979,0.99773,0.887526,0.977623,0.001,10.716,0,10.390625,0,10390.625,1182578,1180677,133509,100,54.444444,?,13
nursey,4,7,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1717,11664,1296,1276,20,0,98.45679,1.54321,0,0.977288,0.086753,0.148061,31.773683,40.073814,2223.34536,487.212025,1736.133335,1.715544,0.375935,1.339609,1736.172891,1.33964,101069.664551,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.984568,0.007475,0.992525,0.015432,0.98498,0.984568,0.983459,0.979023,0.999191,0.99824,0.930742,0.984568,0.001,11.28,0,10.8125,0,10812.5,1182562,1180677,133509,100,53.981481,?,13
nursey,4,8,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1718,11664,1296,1277,19,0,98.533951,1.466049,0,0.97841,0.085431,0.14517,31.289651,39.291408,2223.34536,477.68057,1745.66479,1.715544,0.368581,1.346964,1745.66479,1.346964,101622.226489,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.98534,0.007097,0.992903,0.01466,0.985716,0.98534,0.983751,0.980238,0.999409,0.99866,0.919748,0.98534,0.001,10.183,0.015625,10.046875,15.625,10046.875,1182586,1180677,133509,100,54.583333,?,1
nursey,4,9,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1718,11664,1296,1276,20,0,98.45679,1.54321,0,0.977266,0.087953,0.149181,32.212326,40.375917,2230.399109,495.522323,1734.876786,1.720987,0.382347,1.338639,1734.876786,1.338639,101028.988289,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.984568,0.007144,0.992856,0.015432,0.983565,0.984568,0.982303,0.978952,0.999367,0.995863,0.725489,0.984568,0.001,11.05,0,10.546875,0,10546.875,1182578,1180677,133509,100,54.675926,?,1
nursey,4,10,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1718,11664,1296,1272,24,0,98.148148,1.851852,0,0.97271,0.085707,0.14559,31.389665,39.404035,2230.399109,481.136979,1749.26213,1.720987,0.371248,1.349739,1749.26213,1.349739,101866.705828,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.981481,0.008601,0.991399,0.018519,0.980452,0.981481,0.97894,0.974421,0.999454,0.996562,0.718217,0.981481,0.001,10.86,0,10.5,0,10500,1182570,1180677,133509,100,54.490741,?,1
nursey,5,1,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1718,11664,1296,1273,23,0,98.225309,1.774691,0,0.973866,0.085449,0.145519,31.296217,39.385879,2223.34536,478.020758,1745.324602,1.715544,0.368843,1.346701,1745.324602,1.346701,101602.422793,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.982253,0.008527,0.991473,0.017747,0.982629,0.982253,0.980679,0.975688,0.999332,0.998531,0.917351,0.982253,0.002,11.06,0,10.71875,0,10718.75,1182586,1180677,133509,100,54.259259,?,1
nursey,5,2,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1718,11664,1296,1276,20,0,98.45679,1.54321,0,0.977265,0.08593,0.146724,31.472206,39.712105,2223.34536,481.490332,1741.855028,1.715544,0.37152,1.344024,1741.855028,1.344024,101400.444779,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.984568,0.007529,0.992471,0.015432,0.985158,0.984568,0.982748,0.979235,0.999384,0.998602,0.913015,0.984568,0,10.884,0,10.40625,0,10406.25,1182594,1180677,133509,100,54.382716,?,14
nursey,5,3,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1718,11664,1296,1274,22,0,98.302469,1.697531,0,0.97501,0.084782,0.144025,31.051662,38.98148,2223.34536,472.934433,1750.410927,1.715544,0.364919,1.350626,1750.410927,1.350626,101898.518393,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.983025,0.008177,0.991823,0.016975,0.983403,0.983025,0.981696,0.976786,0.999463,0.998772,0.923864,0.983025,0,11.403,0,10.875,0,10875,1182578,1180677,133509,100,54.182099,?,13
nursey,5,4,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1719,11664,1296,1275,21,0,98.37963,1.62037,0,0.976131,0.085338,0.145328,31.255295,39.334197,2223.34536,477.882014,1745.463347,1.715544,0.368736,1.346808,1745.463347,1.346808,101610.499651,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.983796,0.007799,0.992201,0.016204,0.984154,0.983796,0.981936,0.977982,0.999208,0.997681,0.912383,0.983796,0.001,10.978,0,10.515625,0,10515.625,1182570,1180677,133509,100,54.614198,?,1
nursey,5,5,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1719,11664,1296,1265,31,0,97.608025,2.391975,0,0.964699,0.087337,0.14945,31.988032,40.450771,2223.268119,492.517821,1730.750298,1.715485,0.380029,1.335455,1730.986057,1.335637,100767.330045,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.97608,0.011605,0.988395,0.02392,0.977021,0.97608,0.972586,0.966749,0.99885,0.997584,0.871382,0.97608,0.002,10.869,0,10.375,0,10375,1182562,1180677,133509,100,54.614198,?,1
nursey,5,6,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1719,11664,1296,1280,16,0,98.765432,1.234568,0,0.981838,0.085408,0.145009,31.281747,39.24864,2223.268119,477.213241,1746.054878,1.715485,0.36822,1.347265,1746.054878,1.347265,101644.543859,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.987654,0.005948,0.994052,0.012346,0.987855,0.987654,0.98669,0.983394,0.999454,0.99885,0.938573,0.987654,0,10.869,0,10.59375,0,10593.75,1182570,1180677,133509,100,54.429012,?,13
nursey,5,7,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1719,11664,1296,1278,18,0,98.611111,1.388889,0,0.979545,0.084636,0.144527,30.998872,39.118278,2223.268119,472.744452,1750.523667,1.715485,0.364772,1.350713,1750.523667,1.350713,101904.689168,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.986111,0.006765,0.993235,0.013889,0.986507,0.986111,0.984522,0.981375,0.999478,0.998829,0.920359,0.986111,0.001,10.558,0,10.3125,0,10312.5,1182578,1180677,133509,100,54.259259,?,1
nursey,5,8,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1719,11664,1296,1271,25,0,98.070988,1.929012,0,0.971542,0.085761,0.146023,31.410921,39.523017,2223.268119,479.976657,1743.291462,1.715485,0.370352,1.345132,1743.291462,1.345132,101483.674834,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.98071,0.00939,0.99061,0.01929,0.981439,0.98071,0.977567,0.97354,0.999449,0.9988,0.8826,0.98071,0,12.211,0,11.046875,0,11046.875,1182586,1180677,133509,100,54.351852,?,1
nursey,5,9,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.172,11664,1296,1272,24,0,98.148148,1.851852,0,0.972728,0.086924,0.148289,31.836,40.135246,2230.321868,490.764926,1739.556942,1.720927,0.378677,1.342251,1739.556942,1.342251,101301.142877,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.981481,0.008591,0.991409,0.018519,0.980539,0.981481,0.979508,0.974377,0.999119,0.995213,0.728719,0.981481,0.001,10.976,0,10.4375,0,10437.5,1182586,1180677,133509,100,55.030864,?,1
nursey,5,10,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.172,11664,1296,1275,21,0,98.37963,1.62037,0,0.97612,0.086713,0.147739,31.758888,39.986539,2230.321868,489.075472,1741.246396,1.720927,0.377373,1.343554,1741.246396,1.343554,101399.526331,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.983796,0.007543,0.992457,0.016204,0.982759,0.983796,0.981239,0.977818,0.99911,0.995568,0.719661,0.983796,0,10.112,0,9.921875,0,9921.875,1182570,1180677,133509,100,54.62963,?,1
nursey,6,1,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.172,11664,1296,1276,20,0,98.45679,1.54321,0,0.977266,0.086298,0.147223,31.607658,39.848007,2223.268119,483.492932,1739.775187,1.715485,0.373066,1.342419,1739.775187,1.342419,101278.978975,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.984568,0.007464,0.992536,0.015432,0.984936,0.984568,0.982707,0.979113,0.99939,0.998579,0.912995,0.984568,0.001,10.094,0,9.90625,0,9906.25,1182594,1180677,133509,100,54.074074,?,13
nursey,6,2,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.172,11664,1296,1277,19,0,98.533951,1.466049,0,0.978423,0.086371,0.147182,31.634366,39.836671,2223.268119,483.945055,1739.323064,1.715485,0.373414,1.34207,1739.323064,1.34207,101252.659185,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.98534,0.007115,0.992885,0.01466,0.985704,0.98534,0.984219,0.980128,0.99948,0.998823,0.931344,0.98534,0.001,9.967,0,9.796875,0,9796.875,1182578,1180677,133509,100,54.212963,?,1
nursey,6,3,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.172,11664,1296,1280,16,0,98.765432,1.234568,0,0.981838,0.085386,0.145054,31.273591,39.260724,2223.268119,476.859888,1746.408231,1.715485,0.367947,1.347537,1746.408231,1.347537,101665.113862,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.987654,0.005948,0.994052,0.012346,0.987855,0.987654,0.98669,0.983394,0.999489,0.998849,0.938573,0.987654,0.001,9.996,0,9.90625,0,9906.25,1182578,1180677,133509,100,54.290123,?,1
nursey,6,4,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.172,11664,1296,1282,14,0,98.919753,1.080247,0,0.984101,0.08648,0.146113,31.674412,39.547586,2223.268119,483.788958,1739.479161,1.715485,0.373294,1.342191,1739.479161,1.342191,101261.746193,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.989198,0.005308,0.994692,0.010802,0.98954,0.989198,0.988054,0.985804,0.999488,0.998861,0.934337,0.989198,0,10.269,0,10.0625,0,10062.5,1182586,1180677,133509,100,54.969136,?,14
nursey,6,5,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1721,11664,1296,1277,19,0,98.533951,1.466049,0,0.978425,0.085681,0.145017,31.381457,39.250832,2223.268119,478.866736,1744.401383,1.715485,0.369496,1.345989,1744.401383,1.345989,101548.287577,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.98534,0.007055,0.992945,0.01466,0.9856,0.98534,0.984197,0.980078,0.999466,0.99888,0.931328,0.98534,0,10.45,0,10.1875,0,10187.5,1182586,1180677,133509,100,54.845679,?,1
nursey,6,6,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1721,11664,1296,1268,28,0,97.839506,2.160494,0,0.968117,0.08617,0.147391,31.560586,39.893407,2223.268119,484.050862,1739.217257,1.715485,0.373496,1.341989,1739.256621,1.342019,101248.791274,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.978395,0.010468,0.989532,0.021605,0.979141,0.978395,0.974847,0.970066,0.999052,0.997931,0.873148,0.978395,0,11.076,0,10.484375,0,10484.375,1182570,1180677,133509,100,54.41358,?,1
nursey,6,7,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1721,11664,1296,1282,14,0,98.919753,1.080247,0,0.984124,0.085813,0.145486,31.429346,39.376947,2223.34536,479.44395,1743.90141,1.715544,0.369941,1.345603,1743.90141,1.345603,101519.572974,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.989198,0.005235,0.994765,0.010802,0.989406,0.989198,0.98871,0.985418,0.99956,0.999011,0.954921,0.989198,0.001,10.928,0,10.4375,0,10437.5,1182594,1180677,133509,100,54.398148,?,14
nursey,6,8,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1721,11664,1296,1263,33,0,97.453704,2.546296,0,0.962411,0.0865,0.148363,31.680924,40.155645,2223.34536,487.015639,1736.329721,1.715544,0.375784,1.339761,1736.329721,1.339761,101078.794253,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.974537,0.012306,0.987694,0.025463,0.975527,0.974537,0.970605,0.964418,0.998982,0.997718,0.862159,0.974537,0,10.2,0,10.046875,0,10046.875,1182578,1180677,133509,100,54.429012,?,1
nursey,6,9,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1721,11664,1296,1274,22,0,98.302469,1.697531,0,0.974985,0.086447,0.147369,31.661009,39.885376,2230.399109,487.239193,1743.159917,1.720987,0.375956,1.345031,1743.159917,1.345031,101511.348923,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.983025,0.007872,0.992128,0.016975,0.981965,0.983025,0.980468,0.976681,0.999241,0.996262,0.71917,0.983025,0.001,10.825,0,10.5,0,10500,1182578,1180677,133509,100,54.737654,?,1
nursey,6,10,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1722,11664,1296,1276,20,0,98.45679,1.54321,0,0.97729,0.086166,0.147797,31.558033,40.001242,2230.399109,486.342826,1744.056284,1.720987,0.375265,1.345722,1744.056284,1.345722,101563.54805,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.984568,0.00709,0.99291,0.015432,0.98364,0.984568,0.983035,0.978819,0.999108,0.995836,0.740273,0.984568,0,11.021,0,10.65625,0,10656.25,1182562,1180677,133509,100,54.166667,?,1
nursey,7,1,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1722,11664,1296,1278,18,0,98.611111,1.388889,0,0.979561,0.083686,0.142881,30.650432,38.671883,2223.34536,467.002535,1756.342826,1.715544,0.360341,1.355203,1756.342826,1.355203,102243.838241,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.986111,0.006692,0.993308,0.013889,0.986382,0.986111,0.984969,0.981228,0.999406,0.99873,0.931921,0.986111,0.001,10.885,0,10.5,0,10500,1182594,1180677,133509,100,54.151235,?,1
nursey,7,2,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1722,11664,1296,1277,19,0,98.533951,1.466049,0,0.978403,0.086314,0.146091,31.613101,39.540684,2223.34536,482.373327,1740.972033,1.715544,0.372202,1.343343,1740.972033,1.343343,101349.042106,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.98534,0.007097,0.992903,0.01466,0.985722,0.98534,0.983479,0.980268,0.999387,0.998631,0.913586,0.98534,0.001,10.722,0,10.265625,0,10265.625,1182594,1180677,133509,100,54.521605,?,1
nursey,7,3,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1722,11664,1296,1275,21,0,98.37963,1.62037,0,0.976137,0.085705,0.145745,31.389996,39.447061,2223.34536,479.440324,1743.905036,1.715544,0.369939,1.345606,1743.905036,1.345606,101519.784073,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.983796,0.007853,0.992147,0.016204,0.984269,0.983796,0.982234,0.978011,0.999495,0.998905,0.918563,0.983796,0,10.817,0,10.40625,0,10406.25,1182586,1180677,133509,100,54.521605,?,1
nursey,7,4,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1722,11664,1296,1278,18,0,98.611111,1.388889,0,0.97954,0.0858,0.145919,31.424585,39.494131,2223.34536,479.856998,1743.488362,1.715544,0.37026,1.345284,1743.488362,1.345284,101495.527812,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.986111,0.006747,0.993253,0.013889,0.986512,0.986111,0.98425,0.981414,0.999528,0.998922,0.914188,0.986111,0.001,10.333,0,10.078125,0,10078.125,1182570,1180677,133509,100,54.089506,?,1
nursey,7,5,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1722,11664,1296,1277,19,0,98.533951,1.466049,0,0.978408,0.086517,0.146992,31.687669,39.785286,2223.268119,483.904602,1739.363517,1.715485,0.373383,1.342101,1739.363517,1.342101,101255.014072,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.98534,0.007144,0.992856,0.01466,0.985785,0.98534,0.983764,0.980262,0.999615,0.999128,0.919767,0.98534,0.001,11.322,0,10.890625,0,10890.625,1182586,1180677,133509,100,54.645062,?,1
nursey,7,6,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1723,11664,1296,1276,20,0,98.45679,1.54321,0,0.977291,0.085801,0.145492,31.42576,39.3793,2223.268119,479.307946,1743.960173,1.715485,0.369836,1.345648,1743.960173,1.345648,101522.60302,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.984568,0.007375,0.992625,0.015432,0.984799,0.984568,0.983415,0.978928,0.99942,0.99873,0.930718,0.984568,0.001,10.731,0,10.40625,0,10406.25,1182586,1180677,133509,100,54.506173,?,1
nursey,7,7,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1723,11664,1296,1266,30,0,97.685185,2.314815,0,0.965838,0.086618,0.148901,31.7248,40.302007,2223.268119,489.078895,1734.189224,1.715485,0.377376,1.338109,1734.189224,1.338109,100953.798641,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.976852,0.011226,0.988774,0.023148,0.977724,0.976852,0.97334,0.967853,0.99867,0.997006,0.871971,0.976852,0.001,10.523,0,10.234375,0,10234.375,1182586,1180677,133509,100,54.660494,?,1
nursey,7,8,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1723,11664,1296,1279,17,0,98.688272,1.311728,0,0.980695,0.085995,0.146638,31.496761,39.689498,2223.268119,481.058696,1742.209423,1.715485,0.371187,1.344297,1742.209423,1.344297,101420.685201,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.986883,0.006386,0.993614,0.013117,0.987225,0.986883,0.985751,0.982392,0.999537,0.998962,0.93254,0.986883,0,10.53,0,10.34375,0,10343.75,1182578,1180677,133509,100,54.228395,?,13
nursey,7,9,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1723,11664,1296,1270,26,0,97.993827,2.006173,0,0.970433,0.087478,0.148726,32.039011,40.253645,2230.321868,492.809664,1737.512204,1.720927,0.380254,1.340673,1737.512204,1.340673,101182.069873,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.979938,0.009409,0.990591,0.020062,0.979107,0.979938,0.97744,0.972233,0.999343,0.99609,0.717288,0.979938,0,10.538,0,10.296875,0,10296.875,1182594,1180677,133509,100,54.521605,?,1
nursey,7,10,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1723,11664,1296,1276,20,0,98.45679,1.54321,0,0.977257,0.087661,0.148671,32.106022,40.238681,2230.321868,493.204998,1737.116871,1.720927,0.380559,1.340368,1737.116871,1.340368,101159.048066,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.984568,0.007194,0.992806,0.015432,0.983556,0.984568,0.98201,0.978969,0.999512,0.996715,0.720142,0.984568,0.001,10.695,0,10.359375,0,10359.375,1182586,1180677,133509,100,54.537037,?,1
nursey,8,1,weka.classifiers.lazy.IBk,'-K 25 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1723,11664,1296,1276,20,0,98.45679,1.54321,0,0.977272,0.084986,0.144437,31.126514,39.09318,2223.34536,474.543562,1748.801798,1.715544,0.36616,1.349384,1748.801798,1.349384,101804.844435,1,432,0,0,1,864,0,0,1,1,1,1,1,1,0.984568,0.007529,0.992471,0.015432,0.985156,0.984568,0.983018,0.979207,0.999441,0.998717,0.919175,0.984568,0.001,10.437,0,10.140625,0,10140.625,1182570,1180677,133509,100,54.737654,?,1
