@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureKNN numeric

@data

car,4,7,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1647,1555,173,157,16,0,90.751445,9.248555,0,0.789602,0.118797,0.206315,51.771036,60.885079,210.310948,80.008969,130.301979,1.21567,0.46248,0.753191,128.021626,0.740009,10586.653518,0.991736,120,0.076923,4,0.923077,48,0.008264,1,0.967742,0.991736,0.979592,0.930931,0.998808,0.999404,0.907514,0.073326,0.926674,0.092486,0.879675,0.907514,0.88724,0.843159,0.993045,0.975661,0.597279,0.907514,0.001,0.243,0,0.25,0,250,136064,134291,16821,100,54.768786,?,1
car,4,8,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1647,1555,173,162,11,0,93.641618,6.358382,0,0.857592,0.110467,0.194745,48.141131,57.470875,210.310948,72.883205,137.427742,1.21567,0.42129,0.79438,134.969686,0.780172,11161.218127,0.991736,120,0.057692,3,0.942308,49,0.008264,1,0.97561,0.991736,0.983607,0.944765,0.999841,0.999866,0.936416,0.053368,0.946632,0.063584,0.942075,0.936416,0.929482,0.897432,0.996873,0.988134,0.781395,0.936416,0.001,0.252,0,0.25,0,250,136096,134291,16821,100,53.612717,?,1
car,4,9,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1647,1556,172,164,8,0,95.348837,4.651163,0,0.895074,0.106722,0.186689,46.77396,55.447341,205.600818,69.342613,136.258205,1.195354,0.403155,0.792199,135.12412,0.785605,11153.279549,1,121,0.019608,1,0.980392,50,0,0,0.991803,1,0.995885,0.986081,1,1,0.953488,0.025335,0.974665,0.046512,0.918388,0.953488,0.934853,0.92215,0.999197,0.996937,0.724581,0.953488,0,0.241,0,0.234375,0,234.375,136157,134376,16736,100,53.488372,?,1
car,4,10,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1647,1556,172,160,12,0,93.023256,6.976744,0,0.840272,0.11288,0.194635,49.574228,57.941831,203.165367,74.142628,129.022738,1.181194,0.431062,0.750132,126.619196,0.736158,10437.754821,0.991736,120,0.058824,3,0.941176,48,0.008264,1,0.97561,0.991736,0.983607,0.943991,0.999676,0.999866,0.930233,0.056725,0.943275,0.069767,0.937493,0.930233,0.919531,0.887347,0.99616,0.984838,0.698283,0.930233,0,0.237,0,0.234375,0,234.375,136181,134376,16736,100,53.343023,?,1
car,5,1,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1647,1555,173,164,9,0,94.797688,5.202312,0,0.882437,0.113319,0.195185,49.48578,57.734354,207.771695,73.765496,134.006199,1.200992,0.42639,0.774602,131.129963,0.757977,10829.094107,1,121,0.057692,3,0.942308,49,0,0,0.975806,1,0.987755,0.958911,1,1,0.947977,0.050445,0.949555,0.052023,0.950874,0.947977,0.936041,0.913358,0.998279,0.994517,0.781661,0.947977,0,0.249,0,0.25,0,250,136096,134291,16821,100,53.468208,?,1
car,5,2,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1647,1555,173,159,14,0,91.907514,8.092486,0,0.81342,0.117657,0.200178,51.380184,59.211255,207.771695,77.840686,129.93101,1.200992,0.449946,0.751046,127.838906,0.738953,10557.309056,1,121,0.096154,5,0.903846,47,0,0,0.960317,1,0.979757,0.931654,0.999841,0.999932,0.919075,0.082393,0.917607,0.080925,0.925061,0.919075,0.905445,0.866336,0.995019,0.981357,0.681423,0.919075,0,0.248,0,0.21875,0,218.75,136072,134291,16821,100,55.057803,?,1
car,5,3,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1647,1555,173,161,12,0,93.063584,6.936416,0,0.843427,0.114858,0.201724,50.157799,59.668545,207.771695,77.192913,130.578782,1.200992,0.446202,0.754791,127.927211,0.739464,10564.601579,0.991736,120,0.057692,3,0.942308,49,0.008264,1,0.97561,0.991736,0.983607,0.944765,0.999762,0.999866,0.930636,0.055492,0.944508,0.069364,0.937854,0.930636,0.922289,0.890195,0.995544,0.972225,0.737965,0.930636,0,0.265,0,0.265625,0,265.625,136088,134291,16821,100,54.33526,?,1
car,5,4,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1647,1555,173,166,7,0,95.953757,4.046243,0,0.909654,0.109424,0.190054,47.783376,56.214624,207.875497,71.722194,136.153303,1.201592,0.414579,0.787013,134.001267,0.774574,11066.76508,1,121,0.019231,1,0.980769,51,0,0,0.991803,1,0.995885,0.986271,1,1,0.959538,0.023544,0.976456,0.040462,0.963526,0.959538,0.954024,0.944681,0.998063,0.992082,0.81122,0.959538,0,0.248,0,0.234375,0,234.375,136080,134291,16821,100,53.612717,?,1
car,5,5,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1647,1555,173,163,10,0,94.219653,5.780347,0,0.86818,0.10748,0.18822,46.839426,55.545296,210.310948,70.261632,140.049316,1.21567,0.406137,0.809534,138.952073,0.803191,11490.538684,1,121,0.115385,6,0.884615,46,0,0,0.952756,1,0.975806,0.918054,0.999682,0.999864,0.942197,0.087211,0.912789,0.057803,0.942551,0.942197,0.937211,0.890755,0.997016,0.991351,0.860168,0.942197,0,0.25,0,0.21875,0,218.75,136080,134291,16821,100,53.612717,?,1
car,5,6,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1647,1555,173,159,14,0,91.907514,8.092486,0,0.819738,0.106268,0.19165,46.311267,56.557284,210.310948,71.385211,138.925737,1.21567,0.412631,0.803039,137.283487,0.793546,11352.556219,0.983471,119,0.038462,2,0.961538,50,0.016529,2,0.983471,0.983471,0.983471,0.94501,0.999046,0.999598,0.919075,0.046426,0.953574,0.080925,0.933526,0.919075,0.90615,0.876522,0.99602,0.983236,0.66767,0.919075,0.001,0.245,0,0.234375,0,234.375,136088,134291,16821,100,53.034682,?,1
car,5,7,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1647,1555,173,156,17,0,90.17341,9.82659,0,0.76784,0.119033,0.207709,51.874012,61.296593,210.310948,81.904066,128.406882,1.21567,0.473434,0.742236,126.151993,0.729202,10432.045604,1,121,0.192308,10,0.807692,42,0,0,0.923664,1,0.960317,0.863734,0.999682,0.9998,0.901734,0.145894,0.854106,0.098266,0.903899,0.901734,0.891238,0.815084,0.995149,0.972641,0.728955,0.901734,0,0.26,0,0.25,0,250,136096,134291,16821,100,53.901734,?,11
car,5,8,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1647,1555,173,160,13,0,92.485549,7.514451,0,0.830251,0.10992,0.193992,47.902712,57.248656,210.310948,73.041633,137.269315,1.21567,0.422206,0.793464,135.367278,0.78247,11194.096744,0.991736,120,0.076923,4,0.923077,48,0.008264,1,0.967742,0.991736,0.979592,0.930931,0.999205,0.99961,0.924855,0.068445,0.931555,0.075145,0.931464,0.924855,0.916959,0.876981,0.995505,0.986265,0.747704,0.924855,0,0.235,0,0.203125,0,203.125,136088,134291,16821,100,53.757225,?,1
car,5,9,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1647,1556,172,160,12,0,93.023256,6.976744,0,0.840581,0.115193,0.201725,50.486375,59.912882,205.600818,78.121409,127.479408,1.195354,0.454194,0.741159,125.735244,0.731019,10378.312345,1,121,0.058824,3,0.941176,48,0,0,0.975806,1,0.987755,0.958335,1,1,0.930233,0.054818,0.945182,0.069767,0.9002,0.930233,0.914377,0.883444,0.993481,0.966407,0.686712,0.930233,0,0.229,0,0.21875,0,218.75,136157,134376,16736,100,53.924419,?,1
car,5,10,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1647,1556,172,159,13,0,92.44186,7.55814,0,0.824614,0.111949,0.19567,49.06467,58.114605,205.600818,73.543161,132.057657,1.195354,0.427577,0.767777,130.144206,0.756652,10742.232494,1,121,0.098039,5,0.901961,46,0,0,0.960317,1,0.979757,0.930682,0.999919,0.999932,0.924419,0.082159,0.917841,0.075581,0.928975,0.924419,0.911904,0.872114,0.996396,0.98147,0.7163,0.924419,0,0.239,0,0.234375,0,234.375,136141,134376,16736,100,54.069767,?,1
car,6,1,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1647,1555,173,162,11,0,93.641618,6.358382,0,0.855054,0.111454,0.195011,48.671281,57.682843,207.771695,75.080864,132.690832,1.200992,0.433993,0.766999,131.363569,0.759327,10848.386035,1,121,0.076923,4,0.923077,48,0,0,0.968,1,0.98374,0.945272,0.999841,0.999932,0.936416,0.065578,0.934422,0.063584,0.940046,0.936416,0.924513,0.893429,0.996224,0.980174,0.751757,0.936416,0,0.249,0,0.25,0,250,136096,134291,16821,100,54.768786,?,1
car,6,2,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1647,1555,173,162,11,0,93.641618,6.358382,0,0.853952,0.108539,0.193908,47.39845,57.356577,207.771695,72.355304,135.416391,1.200992,0.418239,0.782754,133.812765,0.773484,11050.64772,1,121,0.115385,6,0.884615,46,0,0,0.952756,1,0.975806,0.918054,1,1,0.936416,0.089114,0.910886,0.063584,0.937294,0.936416,0.928395,0.882136,0.996793,0.985667,0.819348,0.936416,0,0.235,0,0.234375,0,234.375,136096,134291,16821,100,52.745665,?,1
car,6,3,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1647,1555,173,159,14,0,91.907514,8.092486,0,0.813649,0.113644,0.201331,49.627639,59.552452,207.771695,76.643596,131.128099,1.200992,0.443027,0.757966,129.474995,0.74841,10692.422108,0.991736,120,0.134615,7,0.865385,45,0.008264,1,0.944882,0.991736,0.967742,0.889519,0.999444,0.999732,0.919075,0.105929,0.894071,0.080925,0.920987,0.919075,0.911344,0.848219,0.994345,0.977052,0.785448,0.919075,0,0.231,0,0.234375,0,234.375,136088,134291,16821,100,52.745665,?,1
car,6,4,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1647,1555,173,164,9,0,94.797688,5.202312,0,0.882844,0.102143,0.182605,44.603696,54.011402,207.875497,66.155263,141.720233,1.201592,0.3824,0.819192,140.52542,0.812286,11605.575405,1,121,0.038462,2,0.961538,50,0,0,0.98374,1,0.991803,0.972576,1,1,0.947977,0.038677,0.961323,0.052023,0.952763,0.947977,0.941446,0.924263,0.999098,0.995729,0.777661,0.947977,0,0.242,0,0.21875,0,218.75,136080,134291,16821,100,52.601156,?,1
car,6,5,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1647,1555,173,161,12,0,93.063584,6.936416,0,0.842941,0.112391,0.197059,48.979258,58.153537,210.310948,75.976519,134.334429,1.21567,0.439171,0.7765,132.891082,0.768157,10989.329552,1,121,0.057692,3,0.942308,49,0,0,0.975806,1,0.987755,0.958911,0.999762,0.999864,0.930636,0.054995,0.945005,0.069364,0.897687,0.930636,0.912085,0.88309,0.996252,0.980217,0.668687,0.930636,0,0.231,0.015625,0.21875,15.625,218.75,136088,134291,16821,100,54.479769,?,1
car,6,6,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1647,1555,173,161,12,0,93.063584,6.936416,0,0.841066,0.118499,0.200139,51.641214,59.062479,210.310948,78.388575,131.922372,1.21567,0.453113,0.762557,130.095764,0.751999,10758.172829,1,121,0.115385,6,0.884615,46,0,0,0.952756,1,0.975806,0.918054,1,1,0.930636,0.090465,0.909535,0.069364,0.932274,0.930636,0.925468,0.877484,0.996545,0.988787,0.812811,0.930636,0,0.231,0,0.234375,0,234.375,136056,134291,16821,100,55.202312,?,1
car,6,7,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1647,1555,173,160,13,0,92.485549,7.514451,0,0.828098,0.113743,0.194412,49.568574,57.372485,210.310948,75.256152,135.054796,1.21567,0.435007,0.780664,132.795399,0.767603,10981.417126,1,121,0.096154,5,0.903846,47,0,0,0.960317,1,0.979757,0.931654,1,1,0.924855,0.080269,0.919731,0.075145,0.888924,0.924855,0.906121,0.86201,0.998246,0.989573,0.684569,0.924855,0,0.231,0,0.21875,0,218.75,136088,134291,16821,100,55.635838,?,1
car,6,8,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1647,1555,173,161,12,0,93.063584,6.936416,0,0.842941,0.113525,0.196731,49.473566,58.056793,210.310948,75.736838,134.57411,1.21567,0.437785,0.777885,132.879665,0.768091,10988.385399,1,121,0.057692,3,0.942308,49,0,0,0.975806,1,0.987755,0.958911,1,1,0.930636,0.054995,0.945005,0.069364,0.897687,0.930636,0.912085,0.88309,0.996025,0.982747,0.668687,0.930636,0,0.232,0,0.21875,0,218.75,136080,134291,16821,100,54.046243,?,1
car,6,9,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1647,1556,172,159,13,0,92.44186,7.55814,0,0.823909,0.115544,0.200843,50.640383,59.650933,205.600818,76.448587,129.15223,1.195354,0.444469,0.750885,127.373935,0.740546,10513.571529,1,121,0.117647,6,0.882353,45,0,0,0.952756,1,0.975806,0.916879,1,1,0.924419,0.094304,0.905696,0.075581,0.92711,0.924419,0.911986,0.864772,0.996574,0.984776,0.741517,0.924419,0,0.27,0,0.234375,0,234.375,136181,134376,16736,100,53.488372,?,10
car,6,10,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1556,172,158,14,0,91.860465,8.139535,0,0.815451,0.113145,0.198801,49.588892,59.044583,205.600818,75.185578,130.41524,1.195354,0.437125,0.758228,127.78083,0.742912,10547.157091,0.983471,119,0.058824,3,0.941176,48,0.016529,2,0.97541,0.983471,0.979424,0.930013,0.999514,0.999732,0.918605,0.059518,0.940482,0.081395,0.92987,0.918605,0.908652,0.869318,0.996424,0.987369,0.6893,0.918605,0,0.238,0,0.203125,0,203.125,136157,134376,16736,100,54.069767,?,1
car,7,1,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,164,9,0,94.797688,5.202312,0,0.882871,0.113077,0.195691,49.379986,57.884099,207.771695,74.52952,133.242175,1.200992,0.430806,0.770186,131.603368,0.760713,10868.18929,1,121,0.038462,2,0.961538,50,0,0,0.98374,1,0.991803,0.972576,1,1,0.947977,0.038677,0.961323,0.052023,0.952763,0.947977,0.936323,0.920751,0.99657,0.986341,0.760615,0.947977,0,0.232,0,0.234375,0,234.375,136096,134291,16821,100,54.33526,?,1
car,7,2,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,160,13,0,92.485549,7.514451,0,0.832051,0.107826,0.19413,47.08698,57.422342,207.771695,71.898074,135.873621,1.200992,0.415596,0.785397,133.754189,0.773146,11045.810361,0.983471,119,0.038462,2,0.961538,50,0.016529,2,0.983471,0.983471,0.983471,0.94501,0.998729,0.999419,0.924855,0.045407,0.954593,0.075145,0.936777,0.924855,0.912846,0.882622,0.995927,0.985511,0.687678,0.924855,0,0.227,0,0.21875,0,218.75,136088,134291,16821,100,52.745665,?,1
car,7,3,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,159,14,0,91.907514,8.092486,0,0.817345,0.114313,0.19666,49.919883,58.170636,207.771695,74.911767,132.859929,1.200992,0.433016,0.767976,130.581366,0.754806,10783.789443,0.983471,119,0.076923,4,0.923077,48,0.016529,2,0.96748,0.983471,0.97541,0.916954,0.99857,0.999344,0.919075,0.070625,0.929375,0.080925,0.927158,0.919075,0.907946,0.861193,0.995501,0.984899,0.714686,0.919075,0,0.233,0,0.234375,0,234.375,136088,134291,16821,100,54.624277,?,1
car,7,4,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,164,9,0,94.797688,5.202312,0,0.881956,0.113728,0.195325,49.663013,57.773661,207.875497,75.156079,132.719418,1.201592,0.434428,0.767164,131.306675,0.758998,10844.226728,1,121,0.076923,4,0.923077,48,0,0,0.968,1,0.98374,0.945272,1,1,0.947977,0.062213,0.937787,0.052023,0.949439,0.947977,0.942491,0.91046,0.997329,0.987518,0.823223,0.947977,0,0.229,0,0.21875,0,218.75,136080,134291,16821,100,54.479769,?,1
car,7,5,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,158,15,0,91.32948,8.67052,0,0.797471,0.116474,0.201263,50.758744,59.394162,210.310948,79.640821,130.670127,1.21567,0.460352,0.755319,128.531007,0.742954,10628.776391,1,121,0.173077,9,0.826923,43,0,0,0.930769,1,0.964143,0.877311,1,1,0.913295,0.130816,0.869184,0.086705,0.913924,0.913295,0.89944,0.831794,0.993737,0.976539,0.752166,0.913295,0,0.227,0,0.234375,0,234.375,136096,134291,16821,100,54.768786,?,1
car,7,6,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,153,20,0,88.439306,11.560694,0,0.727323,0.115743,0.20469,50.440117,60.40561,210.310948,79.638303,130.672645,1.21567,0.460337,0.755333,129.481552,0.748448,10707.380966,1,121,0.173077,9,0.826923,43,0,0,0.930769,1,0.964143,0.877311,0.999921,0.999932,0.884393,0.137568,0.862432,0.115607,0.854795,0.884393,0.864074,0.789115,0.993679,0.964342,0.579348,0.884393,0,0.231,0,0.234375,0,234.375,136080,134291,16821,100,52.890173,?,1
car,7,7,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,163,10,0,94.219653,5.780347,0,0.869217,0.109749,0.192392,47.828218,56.77648,210.310948,72.274086,138.036862,1.21567,0.417769,0.797901,135.945415,0.785812,11241.905361,1,121,0.076923,4,0.923077,48,0,0,0.968,1,0.98374,0.945272,0.999682,0.999865,0.942197,0.063564,0.936436,0.057803,0.944671,0.942197,0.934875,0.903206,0.997733,0.988504,0.805764,0.942197,0,0.226,0,0.234375,0,234.375,136080,134291,16821,100,53.179191,?,1
car,7,8,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,161,12,0,93.063584,6.936416,0,0.841696,0.110313,0.1926,48.073767,56.837739,210.310948,73.267158,137.04379,1.21567,0.42351,0.792161,135.558502,0.783575,11209.909846,1,121,0.096154,5,0.903846,47,0,0,0.960317,1,0.979757,0.931654,1,1,0.930636,0.078642,0.921358,0.069364,0.933806,0.930636,0.922826,0.883052,0.997817,0.988216,0.775922,0.930636,0,0.233,0,0.21875,0,218.75,136096,134291,16821,100,54.768786,?,1
car,7,9,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1556,172,164,8,0,95.348837,4.651163,0,0.895568,0.11023,0.190846,48.31118,56.681843,205.600818,71.599792,134.001026,1.195354,0.416278,0.779076,132.052685,0.767748,10899.760217,0.991736,120,0.039216,2,0.960784,49,0.008264,1,0.983607,0.991736,0.987654,0.958047,0.999757,0.999866,0.953488,0.03748,0.96252,0.046512,0.956906,0.953488,0.946612,0.922863,0.998552,0.992481,0.833025,0.953488,0,0.226,0,0.21875,0,218.75,136173,134376,16736,100,53.77907,?,1
car,7,10,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1556,172,155,17,0,90.116279,9.883721,0,0.768561,0.116107,0.201794,50.887086,59.933491,205.600818,77.773093,127.827725,1.195354,0.452169,0.743184,125.163236,0.727693,10331.098222,0.991736,120,0.137255,7,0.862745,44,0.008264,1,0.944882,0.991736,0.967742,0.887916,0.997893,0.998928,0.901163,0.113045,0.886955,0.098837,0.90734,0.901163,0.887614,0.823631,0.993568,0.974411,0.667305,0.901163,0,0.232,0,0.234375,0,234.375,136173,134376,16736,100,55.232558,?,1
car,8,1,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,164,9,0,94.797688,5.202312,0,0.881543,0.108576,0.194244,47.414698,57.456138,207.771695,73.072892,134.698803,1.200992,0.422387,0.778606,132.850862,0.767924,10971.211021,1,121,0.096154,5,0.903846,47,0,0,0.960317,1,0.979757,0.931654,1,1,0.947977,0.073981,0.926019,0.052023,0.948515,0.947977,0.943307,0.904047,0.996879,0.988091,0.865718,0.947977,0,0.231,0,0.234375,0,234.375,136080,134291,16821,100,53.179191,?,1
car,8,2,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,159,14,0,91.907514,8.092486,0,0.813434,0.111243,0.197229,48.579209,58.339133,207.771695,75.581689,132.190006,1.200992,0.436888,0.764104,129.918022,0.750971,10729.008511,1,121,0.096154,5,0.903846,47,0,0,0.960317,1,0.979757,0.931654,1,1,0.919075,0.082393,0.917607,0.080925,0.884599,0.919075,0.899954,0.855155,0.996321,0.980646,0.652256,0.919075,0,0.231,0,0.21875,0,218.75,136080,134291,16821,100,53.468208,?,1
car,8,3,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,161,12,0,93.063584,6.936416,0,0.842858,0.122242,0.206096,53.382589,60.961769,207.771695,80.660164,127.111531,1.200992,0.466244,0.734749,123.714559,0.715113,10216.708471,0.991736,120,0.076923,4,0.923077,48,0.008264,1,0.967742,0.991736,0.979592,0.930931,0.998411,0.999118,0.930636,0.06726,0.93274,0.069364,0.935497,0.930636,0.919236,0.880305,0.995003,0.978924,0.748085,0.930636,0,0.228,0,0.234375,0,234.375,136080,134291,16821,100,54.624277,?,1
car,8,4,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,162,11,0,93.641618,6.358382,0,0.857528,0.120877,0.204816,52.786499,60.583194,207.771695,79.563714,128.207981,1.200992,0.459906,0.741087,126.080021,0.728786,10412.055193,0.983471,119,0.076923,4,0.923077,48,0.016529,2,0.96748,0.983471,0.97541,0.916954,0.998649,0.999271,0.936416,0.065578,0.934422,0.063584,0.939682,0.936416,0.932849,0.884774,0.996117,0.986329,0.837175,0.936416,0,0.228,0,0.21875,0,218.75,136088,134291,16821,100,55.057803,?,1
car,8,5,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1648,1555,173,164,9,0,94.797688,5.202312,0,0.884022,0.114356,0.196446,49.835769,57.972665,210.310948,76.530014,133.780934,1.21567,0.44237,0.7733,132.342264,0.764984,10943.945428,1,121,0.038462,2,0.961538,50,0,0,0.98374,1,0.991803,0.972576,1,1,0.947977,0.036907,0.963093,0.052023,0.946367,0.947977,0.944108,0.924116,0.996723,0.984006,0.814167,0.947977,0,0.229,0,0.203125,0,203.125,136080,134291,16821,100,54.913295,?,1
