@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string
@attribute measureKNN numeric

@data

chess,3,10,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1731,25251,2805,1697,1108,0,60.499109,39.500891,0,0.559461,0.053604,0.169086,53.863835,75.802888,9829.224877,6825.043272,3004.181605,3.50418,2.433171,1.071009,6262.48886,2.232616,178652.261212,0.935484,261,0.073634,186,0.926366,2340,0.064516,18,0.583893,0.935484,0.719008,0.704733,0.975602,0.768928,0.604991,0.042784,0.957216,0.395009,0.609918,0.604991,0.601794,0.562185,0.909548,0.630649,0.531813,0.604991,0.003,51.272,0,50.9375,0,50937.5,2150525,2148696,240786,90.83779,13.161022,?,4
chess,4,1,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1732,25250,2806,1717,1089,0,61.190306,38.809694,0,0.567126,0.054052,0.169907,54.314074,76.171117,9830.867219,7013.790832,2817.076387,3.503516,2.499569,1.003947,6224.763563,2.218376,177572.315282,0.939068,262,0.072022,182,0.927978,2345,0.060932,17,0.59009,0.939068,0.724758,0.710911,0.970921,0.763751,0.611903,0.042215,0.957785,0.388097,0.615817,0.611903,0.608272,0.56914,0.908745,0.625033,0.527271,0.611903,0.002,50.533,0,50.046875,0,50046.875,2150448,2148611,240871,90.4134,13.251366,?,4
chess,4,2,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1733,25250,2806,1742,1064,0,62.081254,37.918746,0,0.577143,0.053353,0.167876,53.609116,75.256267,9835.001944,6657.891959,3177.109984,3.50499,2.372734,1.132256,6298.951896,2.244815,179697.063087,0.946237,264,0.067669,171,0.932331,2356,0.053763,15,0.606897,0.946237,0.739496,0.726389,0.976923,0.765893,0.620813,0.039851,0.960149,0.379187,0.626332,0.620813,0.616905,0.580683,0.914149,0.637524,0.533892,0.620813,0.002,52.974,0,52.546875,0,52546.875,2150448,2148611,240871,91.197434,13.249386,?,4
chess,4,3,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1734,25250,2806,1761,1045,0,62.758375,37.241625,0,0.584263,0.05276,0.166827,53.013336,74.786081,9835.237923,6677.035201,3158.202723,3.505074,2.379556,1.125518,6311.086978,2.24914,180043.733038,0.932143,261,0.078781,199,0.921219,2327,0.067857,19,0.567391,0.932143,0.705405,0.690854,0.969809,0.762745,0.627584,0.039794,0.960206,0.372416,0.634303,0.627584,0.624664,0.588859,0.913912,0.64656,0.520224,0.627584,0.002,52.546,0,52.1875,0,52187.5,2150440,2148611,240871,91.054882,13.18207,?,4
chess,4,4,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1735,25250,2806,1717,1089,0,61.190306,38.809694,0,0.567071,0.054338,0.169863,54.599086,76.14821,9834.684435,6818.350809,3016.333626,3.504877,2.429918,1.074959,6247.758059,2.226571,178235.961589,0.957143,268,0.058195,147,0.941805,2379,0.042857,12,0.645783,0.957143,0.771223,0.758956,0.979184,0.801156,0.611903,0.041369,0.958631,0.388097,0.614311,0.611903,0.608644,0.569724,0.910368,0.625402,0.561343,0.611903,0.003,52.633,0,51.953125,0,51953.125,2150440,2148611,240871,90.947969,13.294924,?,4
chess,4,5,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1736,25250,2806,1718,1088,0,61.225944,38.774056,0,0.567881,0.054094,0.169794,54.354373,76.117219,9835.944079,6983.197864,2852.746216,3.505326,2.488666,1.016659,6225.139407,2.21851,177593.226721,0.928571,260,0.074426,188,0.925574,2338,0.071429,20,0.580357,0.928571,0.714286,0.698903,0.976566,0.758587,0.612259,0.04072,0.95928,0.387741,0.619795,0.612259,0.609967,0.572279,0.90991,0.622739,0.550184,0.612259,0.003,55.094,0,54.125,0,54125,2150440,2148611,240871,90.520314,13.35036,?,4
chess,4,6,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1737,25250,2806,1749,1057,0,62.33072,37.66928,0,0.58021,0.053024,0.166899,53.279253,74.819258,9835.944079,6329.01721,3506.926869,3.505326,2.25553,1.249796,6371.378867,2.270627,181765.20359,0.960714,269,0.071259,180,0.928741,2346,0.039286,11,0.599109,0.960714,0.737997,0.727138,0.97745,0.750177,0.623307,0.039458,0.960542,0.376693,0.631282,0.623307,0.62112,0.584688,0.917864,0.641637,0.530602,0.623307,0.003,53.04,0.015625,52.359375,15.625,52359.375,2150440,2148611,240871,91.94583,13.217708,?,4
chess,4,7,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1738,25251,2805,1723,1082,0,61.426025,38.573975,0,0.569495,0.053052,0.167599,53.307542,75.133378,9828.550783,6817.650304,3010.900479,3.50394,2.430535,1.073405,6261.768082,2.232359,178630.303331,0.903571,253,0.077228,195,0.922772,2330,0.096429,27,0.564732,0.903571,0.695055,0.676163,0.974381,0.770823,0.61426,0.041428,0.958572,0.38574,0.618828,0.61426,0.611349,0.573072,0.911925,0.642453,0.537007,0.61426,0.003,52.222,0,51.5625,0,51562.5,2150525,2148696,240786,90.766488,13.228362,?,4
chess,4,8,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1738,25251,2805,1721,1084,0,61.354724,38.645276,0,0.568945,0.053036,0.168018,53.293293,75.324953,9825.396818,6588.991165,3236.405653,3.502815,2.349016,1.153799,6267.277021,2.234323,178781.094127,0.9,252,0.063762,161,0.936238,2364,0.1,28,0.610169,0.9,0.727273,0.707431,0.969935,0.767698,0.613547,0.040743,0.959257,0.386453,0.617032,0.613547,0.610965,0.572455,0.91329,0.633071,0.565502,0.613547,0.003,53.361,0,52.875,0,52875,2150525,2148696,240786,91.336898,13.12141,?,4
chess,4,9,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1739,25251,2805,1763,1042,0,62.85205,37.14795,0,0.585791,0.053464,0.167639,53.722953,75.154658,9825.813384,6395.142987,3430.670397,3.502964,2.279908,1.223055,6375.511635,2.27291,181869.430415,0.946237,264,0.060174,152,0.939826,2374,0.053763,15,0.634615,0.946237,0.759712,0.746154,0.977649,0.785509,0.62852,0.040281,0.959719,0.37148,0.630262,0.62852,0.624808,0.586792,0.917365,0.636912,0.572696,0.62852,0.004,55.108,0,54.34375,0,54343.75,2150533,2148696,240786,91.800357,13.252129,?,4
chess,4,10,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.174,25251,2805,1720,1085,0,61.319073,38.680927,0,0.568581,0.054476,0.170449,54.740188,76.414901,9825.541541,6856.767845,2968.773696,3.502867,2.444481,1.058386,6187.303495,2.205812,176500.059165,0.910394,254,0.071655,181,0.928345,2345,0.089606,25,0.583908,0.910394,0.711485,0.693469,0.965591,0.714801,0.613191,0.041449,0.958551,0.386809,0.618496,0.613191,0.610998,0.572122,0.910474,0.620892,0.525947,0.613191,0.002,54.075,0,53.25,0,53250,2150525,2148696,240786,90.909091,13.3571,?,4
chess,5,1,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1741,25250,2806,1763,1043,0,62.829651,37.170349,0,0.585204,0.052964,0.167006,53.222826,74.873743,9830.605805,6569.130387,3261.475417,3.503423,2.341101,1.162322,6311.739213,2.249372,180052.924983,0.946429,265,0.0673,170,0.9327,2356,0.053571,15,0.609195,0.946429,0.741259,0.72801,0.972816,0.761907,0.628297,0.039989,0.960011,0.371703,0.631647,0.628297,0.624731,0.587724,0.913764,0.642798,0.554295,0.628297,0.003,52.527,0,52.140625,0,52140.625,2150440,2148611,240871,91.339986,13.18801,?,4
chess,5,2,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1742,25250,2806,1722,1084,0,61.368496,38.631504,0,0.569286,0.053752,0.168977,54.012867,75.755308,9831.933473,6700.052095,3131.881378,3.503896,2.387759,1.116137,6265.105687,2.232753,178725.303938,0.932143,261,0.071655,181,0.928345,2345,0.067857,19,0.590498,0.932143,0.722992,0.707955,0.973675,0.766616,0.613685,0.041061,0.958939,0.386315,0.620336,0.613685,0.610896,0.572996,0.912015,0.630435,0.537928,0.613685,0.003,54.017,0,53.3125,0,53312.5,2150440,2148611,240871,91.197434,13.330561,?,4
chess,5,3,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1743,25250,2806,1689,1117,0,60.192445,39.807555,0,0.556516,0.05473,0.170776,54.995465,76.561888,9831.933473,7132.217088,2699.716385,3.503896,2.541774,0.962123,6150.447523,2.191891,175454.438912,0.953571,267,0.077197,195,0.922803,2331,0.046429,13,0.577922,0.953571,0.719677,0.708248,0.972936,0.774175,0.601924,0.041102,0.958898,0.398076,0.609978,0.601924,0.599054,0.561307,0.906962,0.619411,0.531064,0.601924,0.002,52.315,0,51.984375,0,51984.375,2150440,2148611,240871,90.270848,13.483013,?,4
chess,5,4,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1744,25250,2806,1768,1038,0,63.00784,36.99216,0,0.58722,0.053092,0.167754,53.34682,75.201917,9834.083157,6919.15748,2914.925676,3.504663,2.465844,1.038819,6265.845616,2.233017,178750.750772,0.935714,262,0.064133,162,0.935867,2364,0.064286,18,0.617925,0.935714,0.744318,0.729373,0.972371,0.763084,0.630078,0.040114,0.959886,0.369922,0.633933,0.630078,0.626959,0.589804,0.911677,0.642526,0.577358,0.630078,0.002,52.083,0,51.625,0,51625,2150448,2148611,240871,90.484676,13.19197,?,4
chess,5,5,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1745,25250,2806,1745,1061,0,62.188168,37.811832,0,0.578342,0.053604,0.168506,53.861291,75.539243,9834.716325,6665.59314,3169.123185,3.504888,2.375479,1.12941,6314.237481,2.250263,180132.546598,0.935714,262,0.072842,184,0.927158,2342,0.064286,18,0.587444,0.935714,0.721763,0.707324,0.97659,0.758862,0.621882,0.040477,0.959523,0.378118,0.627521,0.621882,0.619193,0.581693,0.912902,0.633756,0.543055,0.621882,0.002,53.933,0,53.09375,0,53093.75,2150448,2148611,240871,91.197434,13.134553,?,4
chess,5,6,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1746,25250,2806,1725,1081,0,61.47541,38.52459,0,0.570421,0.053554,0.168579,53.810617,75.571907,9834.716325,6897.827091,2936.889234,3.504888,2.458242,1.046646,6281.831844,2.238714,179208.078672,0.903571,253,0.068884,174,0.931116,2352,0.096429,27,0.592506,0.903571,0.7157,0.69648,0.975509,0.784217,0.614754,0.041072,0.958928,0.385246,0.618408,0.614754,0.611415,0.573031,0.908985,0.635582,0.575921,0.614754,0.002,54.605,0.015625,53.71875,15.625,53718.75,2150448,2148611,240871,90.627227,13.176131,?,4
chess,5,7,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1746,25251,2805,1744,1061,0,62.174688,37.825312,0,0.578054,0.053469,0.168086,53.725341,75.351275,9828.382027,6458.425515,3369.956512,3.50388,2.302469,1.201411,6315.085724,2.251367,180150.96154,0.97491,272,0.060174,152,0.939826,2374,0.02509,7,0.641509,0.97491,0.773826,0.764279,0.980346,0.778253,0.621747,0.041057,0.958943,0.378253,0.624022,0.621747,0.617874,0.579583,0.915059,0.635137,0.544646,0.621747,0.002,54.099,0,53.265625,0,53265.625,2150525,2148696,240786,91.729055,13.269954,?,4
chess,5,8,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1747,25251,2805,1737,1068,0,61.925134,38.074866,0,0.575438,0.05266,0.166501,52.913422,74.640594,9828.382027,6373.726789,3454.655238,3.50388,2.272273,1.231606,6377.440223,2.273597,181929.75338,0.939068,262,0.072842,184,0.927158,2342,0.060932,17,0.587444,0.939068,0.722759,0.708955,0.978355,0.789037,0.619251,0.040701,0.959299,0.380749,0.625771,0.619251,0.616245,0.578942,0.917736,0.650902,0.53935,0.619251,0.002,52.603,0,51.953125,0,51953.125,2150525,2148696,240786,91.800357,13.15508,?,4
chess,5,9,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1748,25251,2805,1778,1027,0,63.386809,36.613191,0,0.591494,0.052725,0.16675,52.977664,74.751877,9828.57164,6372.980902,3455.590738,3.503947,2.272007,1.23194,6386.35086,2.276774,182184.305332,0.917563,256,0.062549,158,0.937451,2368,0.082437,23,0.618357,0.917563,0.738817,0.721442,0.970081,0.75322,0.633868,0.039038,0.960962,0.366132,0.63768,0.633868,0.631342,0.59481,0.917571,0.643303,0.5702,0.633868,0.003,52.676,0,52.140625,0,52140.625,2150525,2148696,240786,91.800357,13.192711,?,4
chess,5,10,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1749,25251,2805,1735,1070,0,61.853832,38.146168,0,0.5745,0.053656,0.16931,53.914543,75.901525,9829.657953,6945.222661,2884.435292,3.504334,2.476015,1.028319,6223.520849,2.218724,177541.457108,0.928315,259,0.073238,185,0.926762,2341,0.071685,20,0.583333,0.928315,0.716459,0.701107,0.969817,0.752299,0.618538,0.04045,0.95955,0.381462,0.62218,0.618538,0.614982,0.577529,0.90919,0.629066,0.519451,0.618538,0.002,55.134,0,54.265625,0,54265.625,2150525,2148696,240786,90.552585,13.194692,?,4
chess,6,1,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.175,25250,2806,1699,1107,0,60.548824,39.451176,0,0.560263,0.054623,0.170174,54.885978,76.288678,9830.390498,6970.287179,2860.103319,3.503347,2.484065,1.019281,6193.981505,2.207406,176693.225215,0.946237,264,0.072814,184,0.927186,2343,0.053763,15,0.589286,0.946237,0.726272,0.71354,0.968845,0.723459,0.605488,0.04101,0.95899,0.394512,0.612882,0.605488,0.602776,0.565035,0.910019,0.624469,0.519769,0.605488,0.001,53.218,0.015625,52.484375,15.625,52484.375,2150440,2148611,240871,90.627227,13.423616,?,4
chess,6,2,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1751,25250,2806,1782,1024,0,63.506771,36.493229,0,0.593244,0.052348,0.166025,52.599307,74.426844,9835.369658,6411.13472,3424.234938,3.505121,2.284795,1.220326,6388.441225,2.276707,182250.778316,0.949821,265,0.063712,161,0.936288,2366,0.050179,14,0.622066,0.949821,0.751773,0.738922,0.980361,0.787571,0.635068,0.037812,0.962188,0.364932,0.639927,0.635068,0.632645,0.597136,0.918041,0.648636,0.564325,0.635068,0.002,53.021,0,52.703125,0,52703.125,2150448,2148611,240871,91.625089,13.067237,?,4
chess,6,3,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1752,25250,2806,1734,1072,0,61.796151,38.203849,0,0.57434,0.053492,0.168813,53.750124,75.679176,9834.172634,6665.999677,3168.172956,3.504694,2.375624,1.129071,6292.037354,2.242351,179498.122518,0.949821,265,0.071231,180,0.928769,2347,0.050179,14,0.595506,0.949821,0.732044,0.719719,0.972764,0.790004,0.617962,0.039941,0.960059,0.382038,0.621801,0.617962,0.614038,0.57683,0.914315,0.628893,0.556075,0.617962,0.003,53.316,0,52.703125,0,52703.125,2150440,2148611,240871,91.233072,13.245426,?,4
chess,6,4,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1753,25250,2806,1745,1061,0,62.188168,37.811832,0,0.577991,0.053539,0.168779,53.799492,75.667635,9832.641478,6966.766023,2865.875455,3.504149,2.48281,1.021338,6258.971701,2.230567,178551.726024,0.975,273,0.070863,179,0.929137,2347,0.025,7,0.603982,0.975,0.745902,0.737153,0.979444,0.797499,0.621882,0.039822,0.960178,0.378118,0.625072,0.621882,0.617311,0.581238,0.911686,0.633199,0.540723,0.621882,0.002,54.252,0,53.640625,0,53640.625,2150440,2148611,240871,90.449038,13.213748,?,4
chess,6,5,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1754,25250,2806,1713,1093,0,61.047755,38.952245,0,0.56552,0.053904,0.168938,54.164623,75.735554,9832.723183,6733.503748,3099.219435,3.504178,2.399681,1.104497,6236.259582,2.222473,177903.9845,0.921429,258,0.075614,191,0.924386,2335,0.078571,22,0.57461,0.921429,0.707819,0.691462,0.969213,0.736438,0.610478,0.041453,0.958547,0.389522,0.616738,0.610478,0.60776,0.5696,0.911686,0.629539,0.499242,0.610478,0.002,53.616,0,53.328125,0,53328.125,2150440,2148611,240871,91.09052,13.277105,?,4
chess,6,6,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1755,25250,2806,1727,1079,0,61.546686,38.453314,0,0.571145,0.053512,0.168179,53.767313,75.39051,9837.822125,6624.189225,3213.632899,3.505995,2.360723,1.145272,6283.465264,2.239296,179260.970384,0.939286,263,0.068092,172,0.931908,2354,0.060714,17,0.604598,0.939286,0.735664,0.72144,0.978156,0.777399,0.615467,0.040686,0.959314,0.384533,0.623321,0.615467,0.613446,0.576082,0.914096,0.636239,0.519045,0.615467,0.002,54.865,0,54.453125,0,54453.125,2150448,2148611,240871,91.304348,13.279085,?,4
chess,6,7,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1755,25251,2805,1721,1084,0,61.354724,38.645276,0,0.568911,0.055055,0.171521,55.320247,76.89176,9829.365753,7147.741872,2681.623882,3.50423,2.548215,0.956016,6153.294612,2.193688,175537.502175,0.925,259,0.073663,186,0.926337,2339,0.075,21,0.582022,0.925,0.714483,0.698514,0.970581,0.755114,0.613547,0.041598,0.958402,0.386453,0.617211,0.613547,0.609831,0.571405,0.906991,0.612916,0.556488,0.613547,0.002,54.052,0,53.609375,0,53609.375,2150525,2148696,240786,90.231729,13.39077,?,4
chess,6,8,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1756,25251,2805,1749,1056,0,62.352941,37.647059,0,0.580588,0.052845,0.166609,53.100439,74.69125,9827.82729,6468.678963,3359.148327,3.503682,2.306124,1.197557,6378.067381,2.273821,181946.525662,0.935714,262,0.06099,154,0.93901,2371,0.064286,18,0.629808,0.935714,0.752874,0.737779,0.973045,0.772388,0.623529,0.039784,0.960216,0.376471,0.627425,0.623529,0.621332,0.583123,0.915764,0.646631,0.580076,0.623529,0.003,51.098,0,50.703125,0,50703.125,2150549,2148696,240786,91.550802,13.202614,?,4
chess,6,9,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1757,25251,2805,1757,1048,0,62.638146,37.361854,0,0.583376,0.052583,0.16669,52.836865,74.727602,9826.349477,6378.238446,3448.111032,3.503155,2.273882,1.229273,6360.174523,2.267442,181433.050958,0.932143,261,0.06495,164,0.93505,2361,0.067857,19,0.614118,0.932143,0.740426,0.725007,0.978565,0.777595,0.626381,0.038979,0.961021,0.373619,0.630856,0.626381,0.62366,0.587221,0.919507,0.64514,0.513132,0.626381,0.002,53.933,0,53.421875,0,53421.875,2150525,2148696,240786,91.764706,13.093682,?,4
chess,6,10,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1758,25251,2805,1781,1024,0,63.493761,36.506239,0,0.592772,0.052881,0.166326,53.136317,74.564735,9826.320109,6507.663655,3318.656454,3.503144,2.320023,1.183122,6340.898018,2.26057,180883.10093,0.949821,265,0.066112,167,0.933888,2359,0.050179,14,0.613426,0.949821,0.745429,0.732718,0.973897,0.776237,0.634938,0.039373,0.960627,0.365062,0.641442,0.634938,0.632914,0.596428,0.916565,0.648629,0.546043,0.634938,0.004,53.146,0,52.640625,0,52640.625,2150525,2148696,240786,91.44385,13.279857,?,4
chess,7,1,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1759,25250,2806,1727,1079,0,61.546686,38.453314,0,0.571407,0.052771,0.166704,53.028521,74.738128,9827.895174,6099.625501,3728.269673,3.502457,2.17378,1.328678,6370.017765,2.270142,181709.822542,0.917857,257,0.066904,169,0.933096,2357,0.082143,23,0.603286,0.917857,0.728045,0.710735,0.975936,0.776062,0.615467,0.040668,0.959332,0.384533,0.620385,0.615467,0.61271,0.574422,0.921092,0.643227,0.555945,0.615467,0.002,54.003,0,53.4375,0,53437.5,2150448,2148611,240871,92.516037,13.17811,?,4
chess,7,2,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.18,25250,2806,1725,1081,0,61.47541,38.52459,0,0.570416,0.054226,0.169373,54.489454,75.933054,9828.450354,6748.169426,3080.280929,3.502655,2.404907,1.097748,6237.327079,2.222854,177925.830379,0.921429,258,0.063341,160,0.936659,2366,0.078571,22,0.617225,0.921429,0.739255,0.722307,0.977615,0.7676,0.614754,0.040127,0.959873,0.385246,0.620222,0.614754,0.612985,0.575057,0.912431,0.626235,0.549496,0.614754,0.003,50.823,0,50.265625,0,50265.625,2150440,2148611,240871,91.09052,13.346401,?,4
chess,7,3,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1801,25250,2806,1739,1067,0,61.974341,38.025659,0,0.575698,0.052749,0.166914,53.005123,74.83072,9830.056359,6657.305587,3172.750772,3.503227,2.372525,1.130702,6350.013959,2.263013,181143.601289,0.935714,262,0.07403,187,0.92597,2339,0.064286,18,0.583519,0.935714,0.718793,0.704435,0.976408,0.758118,0.619743,0.04122,0.95878,0.380257,0.624243,0.619743,0.616052,0.578284,0.916454,0.643908,0.552664,0.619743,0.003,52.227,0,51.71875,0,51718.75,2150440,2148611,240871,91.054882,13.114754,?,4
chess,7,4,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1802,25250,2806,1709,1097,0,60.905203,39.094797,0,0.56401,0.053524,0.169199,53.780936,75.850623,9834.830819,7113.804544,2721.026275,3.504929,2.535212,0.969717,6206.4072,2.211834,177056.596569,0.921429,258,0.071259,180,0.928741,2346,0.078571,22,0.589041,0.921429,0.718663,0.702059,0.973601,0.774945,0.609052,0.041697,0.958303,0.390948,0.613832,0.609052,0.606077,0.567339,0.906962,0.631679,0.510955,0.609052,0.002,54.235,0,53.765625,0,53765.625,2150440,2148611,240871,90.092659,13.150392,?,4
chess,7,5,weka.classifiers.lazy.IBk,'-K 50 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20170918.1802,25250,2806,1727,1079,0,61.546686,38.453314,0,0.571188,0.054248,0.169754,54.509627,76.100849,9832.755488,6707.366523,3125.388965,3.504189,2.390366,1.113824,6223.564965,2.217949,177541.916374,0.935714,262,0.070071,177,0.929929,2349,0.064286,18,0.596811,0.935714,0.72879,0.714173,0.977915,0.772328,0.615467,0.040817,0.959183,0.384533,0.622007,0.615467,0.613174,0.575354,0.913308,0.623435,0.539433,0.615467,0.003,52.548,0,52.046875,0,52046.875,2150440,2148611,240871,91.233072,13.35036,?,4
